profile_id,month,hour,input_id,input_type,carrier_id,value,unit,price_id,remark
M07,7,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M07,7,20,solar_resource,renewable_resource,solar_resource,124.081,W/m2,,generated from raw weather_data monthly-hourly average
M07,7,20,waste_heat,recoverable_energy,heat,376.923,kW,,synthesized by seasonal/hourly interpolation from template anchors
M07,7,20,temperature,environment,temperature,30.078,C,,generated from raw weather_data monthly-hourly average
M07,7,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M07,7,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M07,7,21,solar_resource,renewable_resource,solar_resource,117.5,W/m2,,generated from raw weather_data monthly-hourly average
M07,7,21,waste_heat,recoverable_energy,heat,361.538,kW,,synthesized by seasonal/hourly interpolation from template anchors
M07,7,21,temperature,environment,temperature,29.52,C,,generated from raw weather_data monthly-hourly average
M07,7,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M07,7,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M07,7,22,solar_resource,renewable_resource,solar_resource,114.161,W/m2,,generated from raw weather_data monthly-hourly average
M07,7,22,waste_heat,recoverable_energy,heat,346.154,kW,,synthesized by seasonal/hourly interpolation from template anchors
M07,7,22,temperature,environment,temperature,29.035,C,,generated from raw weather_data monthly-hourly average
M07,7,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M07,7,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M07,7,23,solar_resource,renewable_resource,solar_resource,111.016,W/m2,,generated from raw weather_data monthly-hourly average
M07,7,23,waste_heat,recoverable_energy,heat,330.769,kW,,synthesized by seasonal/hourly interpolation from template anchors
M07,7,23,temperature,environment,temperature,28.618,C,,generated from raw weather_data monthly-hourly average
M07,7,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M07,7,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M07,7,24,solar_resource,renewable_resource,solar_resource,108.016,W/m2,,generated from raw weather_data monthly-hourly average
M07,7,24,waste_heat,recoverable_energy,heat,315.385,kW,,synthesized by seasonal/hourly interpolation from template anchors
M07,7,24,temperature,environment,temperature,28.196,C,,generated from raw weather_data monthly-hourly average
M08,8,1,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,1,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,1,solar_resource,renewable_resource,solar_resource,116.048,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,1,waste_heat,recoverable_energy,heat,286.667,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,1,temperature,environment,temperature,29.341,C,,generated from raw weather_data monthly-hourly average
M08,8,2,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,2,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,2,solar_resource,renewable_resource,solar_resource,111.694,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,2,waste_heat,recoverable_energy,heat,304.848,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,2,temperature,environment,temperature,28.814,C,,generated from raw weather_data monthly-hourly average
M08,8,3,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,3,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,3,solar_resource,renewable_resource,solar_resource,108.613,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,3,waste_heat,recoverable_energy,heat,323.03,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,3,temperature,environment,temperature,28.451,C,,generated from raw weather_data monthly-hourly average
M08,8,4,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,4,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,4,solar_resource,renewable_resource,solar_resource,105.484,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,4,waste_heat,recoverable_energy,heat,341.212,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,4,temperature,environment,temperature,28.039,C,,generated from raw weather_data monthly-hourly average
M08,8,5,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,5,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,5,solar_resource,renewable_resource,solar_resource,102.107,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,5,waste_heat,recoverable_energy,heat,359.394,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,5,temperature,environment,temperature,27.652,C,,generated from raw weather_data monthly-hourly average
M08,8,6,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,6,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,6,solar_resource,renewable_resource,solar_resource,103.038,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,6,waste_heat,recoverable_energy,heat,377.576,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,6,temperature,environment,temperature,27.262,C,,generated from raw weather_data monthly-hourly average
M08,8,7,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,7,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,7,solar_resource,renewable_resource,solar_resource,151.29,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,7,waste_heat,recoverable_energy,heat,395.758,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,7,temperature,environment,temperature,28.949,C,,generated from raw weather_data monthly-hourly average
M08,8,8,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,8,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,8,solar_resource,renewable_resource,solar_resource,344.806,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,8,waste_heat,recoverable_energy,heat,413.939,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,8,temperature,environment,temperature,31.22,C,,generated from raw weather_data monthly-hourly average
M08,8,9,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,9,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,9,solar_resource,renewable_resource,solar_resource,495.5,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,9,waste_heat,recoverable_energy,heat,432.121,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,9,temperature,environment,temperature,33.111,C,,generated from raw weather_data monthly-hourly average
M08,8,10,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,10,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,10,solar_resource,renewable_resource,solar_resource,567.726,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,10,waste_heat,recoverable_energy,heat,450.303,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,10,temperature,environment,temperature,34.394,C,,generated from raw weather_data monthly-hourly average
M08,8,11,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,11,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,11,solar_resource,renewable_resource,solar_resource,587.097,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,11,waste_heat,recoverable_energy,heat,468.485,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,11,temperature,environment,temperature,35.945,C,,generated from raw weather_data monthly-hourly average
M08,8,12,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,12,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,12,solar_resource,renewable_resource,solar_resource,594.274,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,12,waste_heat,recoverable_energy,heat,486.667,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,12,temperature,environment,temperature,36.849,C,,generated from raw weather_data monthly-hourly average
M08,8,13,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,13,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,13,solar_resource,renewable_resource,solar_resource,597.226,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,13,waste_heat,recoverable_energy,heat,471.282,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,13,temperature,environment,temperature,37.419,C,,generated from raw weather_data monthly-hourly average
M08,8,14,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,14,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,14,solar_resource,renewable_resource,solar_resource,560.613,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,14,waste_heat,recoverable_energy,heat,455.897,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,14,temperature,environment,temperature,37.283,C,,generated from raw weather_data monthly-hourly average
M08,8,15,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,15,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,15,solar_resource,renewable_resource,solar_resource,520.613,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,15,waste_heat,recoverable_energy,heat,440.513,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,15,temperature,environment,temperature,36.946,C,,generated from raw weather_data monthly-hourly average
M08,8,16,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,16,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,16,solar_resource,renewable_resource,solar_resource,477.226,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,16,waste_heat,recoverable_energy,heat,425.128,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,16,temperature,environment,temperature,36.997,C,,generated from raw weather_data monthly-hourly average
M08,8,17,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,17,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,17,solar_resource,renewable_resource,solar_resource,379.484,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,17,waste_heat,recoverable_energy,heat,409.744,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,17,temperature,environment,temperature,35.88,C,,generated from raw weather_data monthly-hourly average
M08,8,18,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,18,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,18,solar_resource,renewable_resource,solar_resource,243.919,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,18,waste_heat,recoverable_energy,heat,394.359,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,18,temperature,environment,temperature,34.658,C,,generated from raw weather_data monthly-hourly average
M08,8,19,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,19,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,19,solar_resource,renewable_resource,solar_resource,173.081,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,19,waste_heat,recoverable_energy,heat,378.974,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,19,temperature,environment,temperature,33.285,C,,generated from raw weather_data monthly-hourly average
M08,8,20,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,20,solar_resource,renewable_resource,solar_resource,137.629,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,20,waste_heat,recoverable_energy,heat,363.59,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,20,temperature,environment,temperature,32.162,C,,generated from raw weather_data monthly-hourly average
M08,8,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,21,solar_resource,renewable_resource,solar_resource,131.871,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,21,waste_heat,recoverable_energy,heat,348.205,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,21,temperature,environment,temperature,31.427,C,,generated from raw weather_data monthly-hourly average
M08,8,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,22,solar_resource,renewable_resource,solar_resource,126.903,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,22,waste_heat,recoverable_energy,heat,332.821,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,22,temperature,environment,temperature,30.826,C,,generated from raw weather_data monthly-hourly average
M08,8,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,23,solar_resource,renewable_resource,solar_resource,123.258,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,23,waste_heat,recoverable_energy,heat,317.436,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,23,temperature,environment,temperature,30.315,C,,generated from raw weather_data monthly-hourly average
M08,8,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M08,8,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M08,8,24,solar_resource,renewable_resource,solar_resource,119.823,W/m2,,generated from raw weather_data monthly-hourly average
M08,8,24,waste_heat,recoverable_energy,heat,302.051,kW,,synthesized by seasonal/hourly interpolation from template anchors
M08,8,24,temperature,environment,temperature,29.826,C,,generated from raw weather_data monthly-hourly average
M09,9,1,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,1,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,1,solar_resource,renewable_resource,solar_resource,92.167,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,1,waste_heat,recoverable_energy,heat,273.333,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,1,temperature,environment,temperature,26.22,C,,generated from raw weather_data monthly-hourly average
M09,9,2,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,2,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,2,solar_resource,renewable_resource,solar_resource,90.9,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,2,waste_heat,recoverable_energy,heat,291.515,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,2,temperature,environment,temperature,25.991,C,,generated from raw weather_data monthly-hourly average
M09,9,3,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,3,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,3,solar_resource,renewable_resource,solar_resource,89.767,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,3,waste_heat,recoverable_energy,heat,309.697,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,3,temperature,environment,temperature,25.812,C,,generated from raw weather_data monthly-hourly average
M09,9,4,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,4,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,4,solar_resource,renewable_resource,solar_resource,88.133,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,4,waste_heat,recoverable_energy,heat,327.879,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,4,temperature,environment,temperature,25.614,C,,generated from raw weather_data monthly-hourly average
M09,9,5,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,5,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,5,solar_resource,renewable_resource,solar_resource,86.9,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,5,waste_heat,recoverable_energy,heat,346.061,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,5,temperature,environment,temperature,25.416,C,,generated from raw weather_data monthly-hourly average
M09,9,6,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,6,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,6,solar_resource,renewable_resource,solar_resource,85.333,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,6,waste_heat,recoverable_energy,heat,364.242,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,6,temperature,environment,temperature,25.221,C,,generated from raw weather_data monthly-hourly average
M09,9,7,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,7,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,7,solar_resource,renewable_resource,solar_resource,119.583,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,7,waste_heat,recoverable_energy,heat,382.424,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,7,temperature,environment,temperature,25.631,C,,generated from raw weather_data monthly-hourly average
M09,9,8,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,8,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,8,solar_resource,renewable_resource,solar_resource,237.217,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,8,waste_heat,recoverable_energy,heat,400.606,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,8,temperature,environment,temperature,27.483,C,,generated from raw weather_data monthly-hourly average
M09,9,9,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,9,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,9,solar_resource,renewable_resource,solar_resource,371.05,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,9,waste_heat,recoverable_energy,heat,418.788,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,9,temperature,environment,temperature,29.508,C,,generated from raw weather_data monthly-hourly average
M09,9,10,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,10,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,10,solar_resource,renewable_resource,solar_resource,463.883,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,10,waste_heat,recoverable_energy,heat,436.97,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,10,temperature,environment,temperature,31.01,C,,generated from raw weather_data monthly-hourly average
M09,9,11,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,11,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,11,solar_resource,renewable_resource,solar_resource,493.45,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,11,waste_heat,recoverable_energy,heat,455.152,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,11,temperature,environment,temperature,32.218,C,,generated from raw weather_data monthly-hourly average
M09,9,12,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,12,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,12,solar_resource,renewable_resource,solar_resource,501.617,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,12,waste_heat,recoverable_energy,heat,473.333,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,12,temperature,environment,temperature,33.063,C,,generated from raw weather_data monthly-hourly average
M09,9,13,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,13,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,13,solar_resource,renewable_resource,solar_resource,503.05,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,13,waste_heat,recoverable_energy,heat,457.949,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,13,temperature,environment,temperature,34.047,C,,generated from raw weather_data monthly-hourly average
M09,9,14,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,14,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,14,solar_resource,renewable_resource,solar_resource,478.833,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,14,waste_heat,recoverable_energy,heat,442.564,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,14,temperature,environment,temperature,34.172,C,,generated from raw weather_data monthly-hourly average
M09,9,15,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,15,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,15,solar_resource,renewable_resource,solar_resource,409.1,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,15,waste_heat,recoverable_energy,heat,427.179,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,15,temperature,environment,temperature,33.355,C,,generated from raw weather_data monthly-hourly average
M09,9,16,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,16,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,16,solar_resource,renewable_resource,solar_resource,337.25,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,16,waste_heat,recoverable_energy,heat,411.795,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,16,temperature,environment,temperature,31.96,C,,generated from raw weather_data monthly-hourly average
M09,9,17,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,17,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,17,solar_resource,renewable_resource,solar_resource,258.967,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,17,waste_heat,recoverable_energy,heat,396.41,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,17,temperature,environment,temperature,31.383,C,,generated from raw weather_data monthly-hourly average
M09,9,18,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,18,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,18,solar_resource,renewable_resource,solar_resource,167.567,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,18,waste_heat,recoverable_energy,heat,381.026,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,18,temperature,environment,temperature,29.968,C,,generated from raw weather_data monthly-hourly average
M09,9,19,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,19,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,19,solar_resource,renewable_resource,solar_resource,115.7,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,19,waste_heat,recoverable_energy,heat,365.641,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,19,temperature,environment,temperature,28.79,C,,generated from raw weather_data monthly-hourly average
M09,9,20,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,20,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,20,solar_resource,renewable_resource,solar_resource,106.767,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,20,waste_heat,recoverable_energy,heat,350.256,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,20,temperature,environment,temperature,27.995,C,,generated from raw weather_data monthly-hourly average
M09,9,21,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,21,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,21,solar_resource,renewable_resource,solar_resource,101.883,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,21,waste_heat,recoverable_energy,heat,334.872,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,21,temperature,environment,temperature,27.453,C,,generated from raw weather_data monthly-hourly average
M09,9,22,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,22,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,22,solar_resource,renewable_resource,solar_resource,99.217,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,22,waste_heat,recoverable_energy,heat,319.487,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,22,temperature,environment,temperature,27.112,C,,generated from raw weather_data monthly-hourly average
M09,9,23,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,23,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,23,solar_resource,renewable_resource,solar_resource,96.35,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,23,waste_heat,recoverable_energy,heat,304.103,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,23,temperature,environment,temperature,26.774,C,,generated from raw weather_data monthly-hourly average
M09,9,24,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M09,9,24,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M09,9,24,solar_resource,renewable_resource,solar_resource,93.483,W/m2,,generated from raw weather_data monthly-hourly average
M09,9,24,waste_heat,recoverable_energy,heat,288.718,kW,,synthesized by seasonal/hourly interpolation from template anchors
M09,9,24,temperature,environment,temperature,26.39,C,,generated from raw weather_data monthly-hourly average
M10,10,1,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,1,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
M10,10,1,solar_resource,renewable_resource,solar_resource,57.355,W/m2,,generated from raw weather_data monthly-hourly average
M10,10,1,waste_heat,recoverable_energy,heat,260,kW,,synthesized by seasonal/hourly interpolation from template anchors
M10,10,1,temperature,environment,temperature,21.092,C,,generated from raw weather_data monthly-hourly average
M10,10,2,grid_electricity,purchased_energy,electricity,,kW,electricity,grid purchase upper bound; blank means unlimited
M10,10,2,natural_gas,purchased_energy,natural_gas,,kWh,gas,natural gas purchase upper bound; blank means unlimited
